candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0029457,0.5678,0.7176,0.0833,1.0,0.479,Software Engineer,Mphasis,"Bangalore, Karnataka",5.4
CAND_0074312,0.5677,0.6274,0.1667,0.85,0.682,Mobile Developer,Swiggy,"Chandigarh, Chandigarh",6.4
CAND_0033018,0.5677,0.6566,0.0,1.0,0.6895,HR Manager,Dunder Mifflin,"Pune, Maharashtra",6.7
CAND_0020242,0.5677,0.7125,0.3333,0.8,0.375,Mechanical Engineer,Wayne Enterprises,"Noida, Uttar Pradesh",9.3
CAND_0010595,0.5677,0.6902,0.0833,0.85,0.6765,Data Engineer,Swiggy,"Vizag, Andhra Pradesh",5.2
CAND_0028835,0.5677,0.7016,0.4167,0.6,0.49,Sales Executive,Globex Inc,"Bangalore, Karnataka",12.4
CAND_0002171,0.5677,0.7131,0.0,1.0,0.5905,Project Manager,Globex Inc,"Pune, Maharashtra",8.5
CAND_0066259,0.5676,0.6676,0.3333,0.85,0.403,Graphic Designer,Hooli,"Ahmedabad, Gujarat",7.0
CAND_0039348,0.5676,0.6658,0.25,0.8,0.5605,Frontend Engineer,Globex Inc,"Noida, Uttar Pradesh",9.6
CAND_0043495,0.5675,0.6489,0.0833,1.0,0.5975,Mobile Developer,Acme Corp,"Noida, Uttar Pradesh",7.1
CAND_0042502,0.5675,0.66,0.0,1.0,0.6825,Full Stack Developer,CRED,"Hyderabad, Telangana",5.6
CAND_0048214,0.5675,0.6679,0.1667,0.85,0.6105,Data Engineer,Vedantu,"Chennai, Tamil Nadu",7.8
CAND_0042464,0.5675,0.6736,0.1667,0.85,0.6005,Full Stack Developer,Initech,"Trivandrum, Kerala",6.0
CAND_0078360,0.5675,0.6919,0.25,0.85,0.464,Accountant,Stark Industries,"Bhubaneswar, Odisha",5.5
CAND_0087506,0.5675,0.6829,0.1667,0.85,0.584,Software Engineer,Vedantu,"Kolkata, West Bengal",7.4
CAND_0021463,0.5675,0.7173,0.3333,0.85,0.3155,Content Writer,Acme Corp,"Kochi, Kerala",7.4
CAND_0045971,0.5675,0.7165,0.25,0.85,0.421,Accountant,Globex Inc,"Gurgaon, Haryana",7.0
CAND_0082866,0.5675,0.7297,0.25,0.85,0.398,Mechanical Engineer,Acme Corp,"Kolkata, West Bengal",8.3
CAND_0044642,0.5674,0.6752,0.1667,1.0,0.447,Cloud Engineer,Mindtree,"Noida, Uttar Pradesh",7.1
CAND_0091423,0.5674,0.667,0.0833,1.0,0.5655,Java Developer,Mphasis,"Noida, Uttar Pradesh",7.9
CAND_0062683,0.5674,0.6803,0.0833,1.0,0.5425,QA Engineer,Hooli,"Mumbai, Maharashtra",5.6
CAND_0081444,0.5674,0.6905,0.1667,0.85,0.57,Software Engineer,Initech,"Coimbatore, Tamil Nadu",7.8
CAND_0074339,0.5674,0.7175,0.1667,0.85,0.523,ML Engineer,Observe.AI,"Bhubaneswar, Odisha",5.3
CAND_0071521,0.5673,0.6486,0.0833,1.0,0.5975,Mobile Developer,Acme Corp,"Mumbai, Maharashtra",6.0
CAND_0035290,0.5673,0.6657,0.0833,1.0,0.5675,Cloud Engineer,Dunder Mifflin,"Bangalore, Karnataka",5.8
CAND_0081808,0.5673,0.6972,0.1667,1.0,0.408,Data Analyst,Mphasis,"Noida, Uttar Pradesh",6.0
CAND_0088727,0.5673,0.6581,0.3333,0.65,0.618,Backend Engineer,Paytm,"Jaipur, Rajasthan",4.8
CAND_0080519,0.5673,0.7326,0.3333,0.85,0.288,Business Analyst,Wayne Enterprises,"Trivandrum, Kerala",8.9
CAND_0052860,0.5673,0.7132,0.0,1.0,0.5885,Data Analyst,Zoho,"Noida, Uttar Pradesh",7.7
CAND_0007176,0.5672,0.6572,0.0,1.0,0.686,Operations Manager,Globex Inc,"Mumbai, Maharashtra",8.8
CAND_0078166,0.5672,0.6609,0.0,1.0,0.6795,Sales Executive,Stark Industries,"Hyderabad, Telangana",5.6
CAND_0090863,0.5672,0.6778,0.0833,1.0,0.5455,QA Engineer,HCL,"Mumbai, Maharashtra",8.3
CAND_0094338,0.5672,0.6577,0.0833,0.85,0.731,.NET Developer,Tech Mahindra,"Chennai, Tamil Nadu",8.4
CAND_0014685,0.5672,0.7052,0.25,0.85,0.4395,QA Engineer,Initech,"Coimbatore, Tamil Nadu",6.6
CAND_0030313,0.5672,0.699,0.0,1.0,0.6125,HR Manager,Dunder Mifflin,"Delhi, Delhi",6.7
CAND_0079196,0.5672,0.7091,0.0,1.0,0.595,Civil Engineer,Globex Inc,"Bangalore, Karnataka",7.5
CAND_0098410,0.5672,0.7133,0.0,1.0,0.5875,Software Engineer,Wayne Enterprises,"Noida, Uttar Pradesh",5.3
CAND_0071245,0.5672,0.7183,0.4167,0.65,0.408,Sales Executive,Initech,"Vizag, Andhra Pradesh",9.6
CAND_0042271,0.5672,0.7268,0.25,0.8,0.4515,Software Engineer,CRED,"Delhi, Delhi",4.8
CAND_0007480,0.5671,0.6755,0.0833,1.0,0.549,Mechanical Engineer,Initech,"Pune, Maharashtra",7.1
CAND_0039445,0.5671,0.671,0.1667,0.85,0.603,Cloud Engineer,Swiggy,"Gurgaon, Haryana",7.6
CAND_0016738,0.5671,0.6986,0.25,0.85,0.4505,Software Engineer,Zomato,"Bhubaneswar, Odisha",7.0
CAND_0084705,0.5671,0.7038,0.0833,1.0,0.4995,QA Engineer,Mindtree,"Pune, Maharashtra",7.7
CAND_0001450,0.5671,0.6948,0.25,0.8,0.507,HR Manager,Wayne Enterprises,"Noida, Uttar Pradesh",9.6
CAND_0033587,0.5671,0.7366,0.4167,0.8,0.2255,Operations Manager,Wayne Enterprises,"Mumbai, Maharashtra",4.5
CAND_0069922,0.5671,0.7103,0.3333,0.7,0.476,HR Manager,Globex Inc,Singapore,6.2
CAND_0041897,0.5671,0.7133,0.0,1.0,0.587,Mechanical Engineer,Wayne Enterprises,"Mumbai, Maharashtra",7.2
CAND_0059404,0.5671,0.7163,0.0,1.0,0.582,Civil Engineer,Stark Industries,"Bangalore, Karnataka",6.9
CAND_0081250,0.567,0.6499,0.1667,1.0,0.489,Java Developer,Globex Inc,"Pune, Maharashtra",8.2
CAND_0086211,0.567,0.6449,0.0833,1.0,0.602,DevOps Engineer,Wayne Enterprises,"Hyderabad, Telangana",9.0
CAND_0060792,0.567,0.6832,0.1667,1.0,0.431,Software Engineer,HCL,"Bangalore, Karnataka",8.4
CAND_0018573,0.567,0.6767,0.0833,1.0,0.5465,Accountant,Pied Piper,"Delhi, Delhi",7.0
CAND_0087578,0.567,0.6947,0.3333,0.85,0.3525,Accountant,Hooli,"Bhubaneswar, Odisha",5.2
CAND_0089146,0.567,0.6825,0.25,0.85,0.478,Cloud Engineer,Pied Piper,"Jaipur, Rajasthan",6.5
CAND_0066066,0.567,0.7036,0.1667,1.0,0.395,QA Engineer,Pied Piper,"Noida, Uttar Pradesh",5.8
CAND_0002312,0.567,0.6939,0.0,1.0,0.6205,HR Manager,Dunder Mifflin,"Hyderabad, Telangana",5.5
CAND_0070316,0.567,0.7121,0.4167,0.7,0.368,Accountant,Wayne Enterprises,Austin,7.0
CAND_0077009,0.567,0.7226,0.4167,0.65,0.3995,Project Manager,Pied Piper,"Gurgaon, Haryana",4.3
CAND_0057039,0.5669,0.6641,0.1667,1.0,0.464,DevOps Engineer,Stark Industries,"Hyderabad, Telangana",8.1
CAND_0010078,0.5669,0.6661,0.0833,1.0,0.5645,Java Developer,Zomato,"Noida, Uttar Pradesh",7.1
CAND_0044407,0.5669,0.6871,0.3333,0.8,0.4155,Graphic Designer,Pied Piper,"Bangalore, Karnataka",10.2
CAND_0034206,0.5669,0.6914,0.0,1.0,0.6245,Civil Engineer,Globex Inc,"Hyderabad, Telangana",8.6
CAND_0077060,0.5669,0.71,0.25,0.85,0.4295,Data Engineer,Dream11,"Vizag, Andhra Pradesh",7.7
CAND_0049230,0.5669,0.6991,0.0,1.0,0.611,Backend Engineer,PharmEasy,"Delhi, Delhi",5.5
CAND_0074469,0.5669,0.7237,0.0833,1.0,0.464,Senior Data Engineer,Freshworks,"Pune, Maharashtra",5.1
CAND_0077418,0.5669,0.7269,0.1667,0.85,0.504,Senior Software Engineer,upGrad,"Chandigarh, Chandigarh",7.8
CAND_0060636,0.5668,0.7034,0.0833,1.0,0.499,Analytics Engineer,Initech,"Delhi, Delhi",7.5
CAND_0099012,0.5668,0.69,0.1667,0.85,0.568,Software Engineer,Wayne Enterprises,"Gurgaon, Haryana",6.9
CAND_0045900,0.5668,0.7062,0.4167,0.65,0.4275,Customer Support,Globex Inc,"Ahmedabad, Gujarat",4.4
CAND_0001845,0.5668,0.6916,0.3333,0.6,0.607,Customer Support,Globex Inc,"Mumbai, Maharashtra",3.4
CAND_0035950,0.5668,0.7192,0.1667,0.85,0.517,Data Engineer,Vedantu,"Chennai, Tamil Nadu",6.7
CAND_0060742,0.5667,0.6402,0.1667,1.0,0.505,DevOps Engineer,HCL,"Hyderabad, Telangana",7.1
CAND_0021834,0.5667,0.6747,0.1667,1.0,0.4445,Cloud Engineer,Mphasis,"Noida, Uttar Pradesh",7.8
CAND_0054441,0.5667,0.6568,0.0833,0.85,0.73,Java Developer,Razorpay,"Ahmedabad, Gujarat",7.9
CAND_0001640,0.5667,0.6788,0.0,1.0,0.6455,QA Engineer,HCL,"Delhi, Delhi",9.0
CAND_0048024,0.5667,0.6677,0.25,0.7,0.6525,Data Engineer,Stark Industries,Berlin,6.2
CAND_0042299,0.5667,0.6942,0.0,1.0,0.6185,QA Engineer,HCL,"Mumbai, Maharashtra",7.5
CAND_0054916,0.5667,0.696,0.3333,0.7,0.499,Operations Manager,Pied Piper,New York,9.0
CAND_0016699,0.5667,0.6654,0.1667,0.7,0.7605,Frontend Engineer,Initech,London,9.0
CAND_0000220,0.5667,0.7066,0.4167,0.65,0.426,Marketing Manager,Dunder Mifflin,"Gurgaon, Haryana",10.9
CAND_0028934,0.5667,0.6978,0.0833,0.85,0.6585,Frontend Engineer,Zomato,"Kochi, Kerala",6.1
CAND_0002700,0.5666,0.6346,0.25,0.85,0.56,Mobile Developer,Razorpay,"Kochi, Kerala",5.0
CAND_0003910,0.5666,0.6539,0.1667,1.0,0.48,DevOps Engineer,Flipkart,"Hyderabad, Telangana",8.4
CAND_0006746,0.5666,0.6511,0.0833,1.0,0.5895,Mobile Developer,HCL,"Noida, Uttar Pradesh",5.2
CAND_0039020,0.5666,0.6517,0.0833,1.0,0.5885,Java Developer,Pied Piper,"Delhi, Delhi",7.1
CAND_0011350,0.5666,0.6854,0.0833,1.0,0.5295,Operations Manager,Initech,"Mumbai, Maharashtra",6.7
CAND_0076912,0.5666,0.6776,0.0,1.0,0.647,Customer Support,Pied Piper,"Hyderabad, Telangana",5.7
CAND_0058405,0.5666,0.7,0.0833,1.0,0.504,Software Engineer,Meesho,"Hyderabad, Telangana",7.4
CAND_0029987,0.5666,0.7082,0.3333,0.65,0.527,Marketing Manager,Pied Piper,"Vizag, Andhra Pradesh",10.5
CAND_0023350,0.5665,0.6494,0.0833,1.0,0.592,Full Stack Developer,Initech,"Mumbai, Maharashtra",8.8
CAND_0060772,0.5665,0.6852,0.1667,1.0,0.425,Analytics Engineer,Hooli,"Delhi, Delhi",5.8
CAND_0080740,0.5665,0.6864,0.0833,1.0,0.527,Analytics Engineer,PharmEasy,"Noida, Uttar Pradesh",7.0
CAND_0062981,0.5665,0.6645,0.0833,0.85,0.7155,DevOps Engineer,Mindtree,"Chennai, Tamil Nadu",8.3
CAND_0055875,0.5665,0.6829,0.1667,0.85,0.579,Analytics Engineer,Initech,"Ahmedabad, Gujarat",5.5
CAND_0083409,0.5665,0.7042,0.0833,1.0,0.496,Software Engineer,Initech,"Hyderabad, Telangana",7.3
CAND_0031122,0.5665,0.7093,0.0833,0.85,0.637,Data Engineer,Dunder Mifflin,"Kolkata, West Bengal",7.2
CAND_0099043,0.5664,0.648,0.0833,1.0,0.594,DevOps Engineer,Pied Piper,"Bangalore, Karnataka",8.6
CAND_0035925,0.5664,0.6823,0.3333,0.85,0.3715,HR Manager,Initech,"Bhubaneswar, Odisha",8.9
CAND_0006091,0.5664,0.6564,0.1667,0.85,0.625,Java Developer,Globex Inc,"Coimbatore, Tamil Nadu",7.2
CAND_0031876,0.5664,0.6673,0.1667,0.85,0.606,Frontend Engineer,Tech Mahindra,"Ahmedabad, Gujarat",7.3
CAND_0022297,0.5664,0.6883,0.25,0.85,0.465,Backend Engineer,PhonePe,"Kochi, Kerala",6.5
CAND_0034316,0.5664,0.6922,0.1667,0.85,0.5625,Software Engineer,Freshworks,"Jaipur, Rajasthan",6.2
CAND_0018609,0.5664,0.7269,0.3333,0.85,0.293,Project Manager,Hooli,"Indore, Madhya Pradesh",8.4
CAND_0029816,0.5664,0.697,0.0,1.0,0.612,HR Manager,Stark Industries,"Hyderabad, Telangana",5.1
CAND_0077276,0.5664,0.6978,0.1667,0.85,0.5525,Software Engineer,Initech,"Trivandrum, Kerala",7.3
CAND_0040027,0.5664,0.7286,0.3333,0.8,0.3405,Business Analyst,Stark Industries,"Bangalore, Karnataka",4.5
CAND_0006299,0.5664,0.7008,0.3333,0.65,0.539,Project Manager,Acme Corp,"Chennai, Tamil Nadu",10.3
CAND_0024960,0.5663,0.6416,0.1667,1.0,0.5,DevOps Engineer,Zomato,"Mumbai, Maharashtra",6.9
CAND_0076594,0.5663,0.6339,0.25,0.85,0.5595,Mobile Developer,Tech Mahindra,"Jaipur, Rajasthan",5.9
CAND_0021036,0.5663,0.6583,0.25,0.85,0.517,Frontend Engineer,Acme Corp,"Vizag, Andhra Pradesh",8.1
CAND_0008059,0.5663,0.6815,0.1667,0.85,0.5805,Cloud Engineer,Initech,"Chandigarh, Chandigarh",6.5
CAND_0071139,0.5663,0.6998,0.4167,0.7,0.386,HR Manager,Pied Piper,Austin,8.3
CAND_0098969,0.5663,0.6907,0.0,1.0,0.623,Marketing Manager,Hooli,"Mumbai, Maharashtra",8.9
CAND_0081043,0.5663,0.7298,0.4167,0.8,0.2335,Graphic Designer,Pied Piper,"Pune, Maharashtra",10.6
CAND_0098079,0.5663,0.7174,0.4167,0.7,0.355,Graphic Designer,Acme Corp,London,8.8
CAND_0005259,0.5663,0.7121,0.0,1.0,0.5855,Software Engineer,Freshworks,"Mumbai, Maharashtra",6.3
CAND_0054194,0.5663,0.6844,0.3333,0.55,0.6675,Sales Executive,Wipro,"Gurgaon, Haryana",7.6
CAND_0002211,0.5662,0.6644,0.1667,1.0,0.46,.NET Developer,Globex Inc,"Delhi, Delhi",7.5
CAND_0080093,0.5662,0.6488,0.0833,1.0,0.5915,DevOps Engineer,Pied Piper,"Noida, Uttar Pradesh",6.3
CAND_0097950,0.5662,0.6597,0.0833,1.0,0.5725,Java Developer,Wayne Enterprises,"Mumbai, Maharashtra",5.4
CAND_0084045,0.5662,0.6808,0.0833,1.0,0.5355,Customer Support,Hooli,"Hyderabad, Telangana",7.3
CAND_0050666,0.5662,0.6806,0.25,0.85,0.4775,HR Manager,Wayne Enterprises,"Vizag, Andhra Pradesh",5.0
CAND_0077643,0.5662,0.699,0.3333,0.85,0.341,Mechanical Engineer,Hooli,"Ahmedabad, Gujarat",7.5
CAND_0057288,0.5662,0.6912,0.0833,1.0,0.517,Data Analyst,InMobi,"Bangalore, Karnataka",5.5
CAND_0069202,0.5662,0.6768,0.0833,0.85,0.6925,.NET Developer,Swiggy,"Coimbatore, Tamil Nadu",6.2
CAND_0005929,0.5662,0.7025,0.0,1.0,0.6015,Software Engineer,CRED,"Hyderabad, Telangana",8.7
CAND_0051179,0.5662,0.7036,0.0,1.0,0.5995,Project Manager,Globex Inc,"Bangalore, Karnataka",7.2
CAND_0052526,0.5662,0.7166,0.0,1.0,0.577,Backend Engineer,PhonePe,"Hyderabad, Telangana",5.5
CAND_0020402,0.5661,0.6512,0.1667,1.0,0.4825,Cloud Engineer,Swiggy,"Hyderabad, Telangana",6.2
CAND_0003009,0.5661,0.6579,0.0833,1.0,0.575,Mobile Developer,Mphasis,"Delhi, Delhi",8.5
CAND_0081329,0.5661,0.6905,0.3333,0.8,0.4055,HR Manager,Initech,"Bangalore, Karnataka",10.4
CAND_0040752,0.5661,0.6706,0.1667,0.85,0.5985,Full Stack Developer,Stark Industries,"Trivandrum, Kerala",6.7
CAND_0093781,0.5661,0.6885,0.0833,1.0,0.5215,QA Engineer,Acme Corp,"Delhi, Delhi",6.6
CAND_0080697,0.5661,0.6887,0.25,0.85,0.463,QA Engineer,CRED,"Chennai, Tamil Nadu",6.2
CAND_0014461,0.5661,0.6984,0.25,0.7,0.596,Civil Engineer,Acme Corp,London,6.0
CAND_0066407,0.5661,0.7115,0.4167,0.6,0.4645,Mechanical Engineer,Globex Inc,"Pune, Maharashtra",11.9
CAND_0067820,0.5661,0.7247,0.0,1.0,0.5625,Senior Software Engineer,Acme Corp,"Noida, Uttar Pradesh",7.9
CAND_0037532,0.566,0.656,0.1667,1.0,0.4735,Full Stack Developer,Wayne Enterprises,"Hyderabad, Telangana",5.1
CAND_0038570,0.566,0.6557,0.25,0.7,0.67,Data Analyst,PhonePe,London,6.1
CAND_0073343,0.566,0.6936,0.0833,1.0,0.512,Software Engineer,Globex Inc,"Pune, Maharashtra",5.9
CAND_0093006,0.566,0.6881,0.1667,0.8,0.6175,Backend Engineer,Stark Industries,"Bangalore, Karnataka",4.7
CAND_0009446,0.566,0.7162,0.4167,0.65,0.4055,Sales Executive,Globex Inc,"Bhubaneswar, Odisha",10.3
CAND_0009335,0.566,0.6802,0.0,0.85,0.7895,Project Manager,Hooli,"Vizag, Andhra Pradesh",5.0
CAND_0073562,0.5659,0.6542,0.1667,1.0,0.4765,DevOps Engineer,Razorpay,"Noida, Uttar Pradesh",6.9
CAND_0023117,0.5659,0.6811,0.1667,1.0,0.4295,Frontend Engineer,Initech,"Noida, Uttar Pradesh",6.4
CAND_0048906,0.5659,0.6859,0.1667,1.0,0.421,QA Engineer,Mphasis,"Mumbai, Maharashtra",6.2
CAND_0032084,0.5659,0.6893,0.3333,0.85,0.3565,.NET Developer,HCL,"Bhubaneswar, Odisha",5.0
CAND_0013587,0.5659,0.6883,0.0,1.0,0.625,Civil Engineer,Hooli,"Noida, Uttar Pradesh",7.6
CAND_0057247,0.5659,0.7357,0.1667,1.0,0.3335,Marketing Manager,Stark Industries,"Noida, Uttar Pradesh",8.3
CAND_0093102,0.5659,0.7042,0.0,1.0,0.597,Mechanical Engineer,Stark Industries,"Pune, Maharashtra",8.9
CAND_0010414,0.5659,0.7029,0.3333,0.7,0.483,Project Manager,Acme Corp,San Francisco,8.7
CAND_0003536,0.5659,0.7046,0.1667,0.85,0.538,Analytics Engineer,Mphasis,"Chandigarh, Chandigarh",5.3
CAND_0090076,0.5659,0.7234,0.4167,0.7,0.3425,Sales Executive,Acme Corp,Berlin,7.2
CAND_0045092,0.5659,0.7104,0.0,1.0,0.5865,Customer Support,Globex Inc,"Mumbai, Maharashtra",5.5
CAND_0089869,0.5659,0.7104,0.1667,0.85,0.528,Senior Data Engineer,Tech Mahindra,"Coimbatore, Tamil Nadu",5.1
CAND_0004641,0.5659,0.7075,0.4167,0.6,0.4705,Accountant,Hooli,"Pune, Maharashtra",2.5
CAND_0055417,0.5659,0.7217,0.1667,0.85,0.508,Software Engineer,Mindtree,"Coimbatore, Tamil Nadu",7.3
CAND_0036037,0.5658,0.6471,0.0833,1.0,0.5925,Cloud Engineer,Pied Piper,"Hyderabad, Telangana",7.7
CAND_0071339,0.5658,0.6553,0.0833,1.0,0.578,DevOps Engineer,Acme Corp,"Mumbai, Maharashtra",5.9
CAND_0045267,0.5658,0.6747,0.0833,1.0,0.544,Cloud Engineer,Mindtree,"Mumbai, Maharashtra",6.9
CAND_0079783,0.5658,0.701,0.3333,0.85,0.3355,Content Writer,Initech,"Coimbatore, Tamil Nadu",7.2
CAND_0029991,0.5658,0.7021,0.0833,1.0,0.496,Data Engineer,BYJU'S,"Bangalore, Karnataka",6.3
CAND_0088827,0.5658,0.6906,0.4167,0.65,0.4495,Accountant,Stark Industries,"Gurgaon, Haryana",4.3
CAND_0057900,0.5658,0.7106,0.0833,1.0,0.4815,Software Engineer,Zoho,"Bangalore, Karnataka",5.2
CAND_0058927,0.5658,0.6775,0.0833,0.85,0.6895,Cloud Engineer,CRED,"Vizag, Andhra Pradesh",7.7
CAND_0019589,0.5658,0.7017,0.4167,0.6,0.48,Accountant,Acme Corp,"Bangalore, Karnataka",11.7
CAND_0083610,0.5657,0.6718,0.0833,1.0,0.5485,Operations Manager,Wayne Enterprises,"Pune, Maharashtra",6.5
CAND_0096146,0.5657,0.7107,0.25,0.85,0.422,Project Manager,Dunder Mifflin,"Jaipur, Rajasthan",7.2
CAND_0027067,0.5657,0.7026,0.1667,0.85,0.5405,Software Engineer,Swiggy,"Coimbatore, Tamil Nadu",6.3
CAND_0068057,0.5657,0.7258,0.4167,0.65,0.3875,Project Manager,Dunder Mifflin,"Trivandrum, Kerala",9.2
CAND_0000063,0.5656,0.6546,0.0,1.0,0.6825,Java Developer,Mphasis,"Delhi, Delhi",5.4
CAND_0015733,0.5656,0.6803,0.0833,1.0,0.5335,Accountant,Initech,"Mumbai, Maharashtra",8.4
CAND_0086818,0.5656,0.6767,0.0,1.0,0.6435,Software Engineer,Hooli,"Hyderabad, Telangana",5.2
CAND_0081998,0.5656,0.6636,0.0833,0.85,0.7125,Cloud Engineer,Dunder Mifflin,"Kolkata, West Bengal",5.6
CAND_0030049,0.5656,0.6693,0.0833,0.85,0.7025,Data Analyst,CRED,"Chandigarh, Chandigarh",7.0
CAND_0043582,0.5656,0.7104,0.3333,0.8,0.368,HR Manager,Acme Corp,"Mumbai, Maharashtra",11.0
CAND_0053139,0.5656,0.6912,0.1667,0.85,0.56,Software Engineer,Pied Piper,"Bhubaneswar, Odisha",6.7
CAND_0017459,0.5655,0.653,0.25,0.85,0.5225,.NET Developer,Globex Inc,"Vizag, Andhra Pradesh",6.7
CAND_0033655,0.5655,0.6794,0.1667,1.0,0.43,Backend Engineer,Stark Industries,"Noida, Uttar Pradesh",6.7
CAND_0097437,0.5655,0.6578,0.1667,0.85,0.618,Java Developer,Globex Inc,"Jaipur, Rajasthan",6.5
CAND_0076921,0.5655,0.6868,0.0833,1.0,0.5215,Mechanical Engineer,Pied Piper,"Noida, Uttar Pradesh",7.7
CAND_0085660,0.5655,0.694,0.0833,1.0,0.509,QA Engineer,Wayne Enterprises,"Pune, Maharashtra",7.9
CAND_0026344,0.5655,0.6788,0.0833,0.85,0.6855,Software Engineer,Tech Mahindra,"Ahmedabad, Gujarat",5.8
CAND_0089055,0.5655,0.7092,0.3333,0.7,0.47,Sales Executive,Globex Inc,New York,7.8
CAND_0055850,0.5655,0.7009,0.1667,0.8,0.5925,Data Scientist,Dream11,"Mumbai, Maharashtra",4.7
CAND_0023648,0.5654,0.6448,0.1667,1.0,0.49,Mobile Developer,Mphasis,"Noida, Uttar Pradesh",8.7
CAND_0096363,0.5654,0.6514,0.0833,1.0,0.583,Cloud Engineer,Globex Inc,"Mumbai, Maharashtra",8.5
CAND_0045847,0.5654,0.6699,0.0833,1.0,0.5505,.NET Developer,Wayne Enterprises,"Bangalore, Karnataka",8.2
CAND_0003730,0.5654,0.6541,0.0,1.0,0.6825,Mobile Developer,Mindtree,"Delhi, Delhi",9.0
CAND_0090070,0.5654,0.6913,0.0833,1.0,0.513,Project Manager,Hooli,"Bangalore, Karnataka",8.5
CAND_0015940,0.5654,0.7069,0.3333,0.8,0.3735,Operations Manager,Dunder Mifflin,"Mumbai, Maharashtra",10.9
CAND_0057746,0.5654,0.692,0.25,0.8,0.5035,Content Writer,Stark Industries,"Bangalore, Karnataka",4.5
CAND_0070018,0.5654,0.7184,0.3333,0.8,0.353,Content Writer,Acme Corp,"Noida, Uttar Pradesh",10.1
CAND_0097598,0.5654,0.7046,0.4167,0.65,0.423,Civil Engineer,Initech,"Indore, Madhya Pradesh",10.3
CAND_0013138,0.5654,0.72,0.3333,0.7,0.4505,Content Writer,Wayne Enterprises,Sydney,7.2
CAND_0079704,0.5653,0.669,0.1667,0.85,0.5975,Full Stack Developer,Tech Mahindra,"Trivandrum, Kerala",5.7
CAND_0032816,0.5653,0.6661,0.0833,0.85,0.7065,DevOps Engineer,Mphasis,"Coimbatore, Tamil Nadu",7.8
CAND_0007745,0.5653,0.6944,0.0,1.0,0.6115,Graphic Designer,Wayne Enterprises,"Hyderabad, Telangana",8.6
CAND_0010735,0.5653,0.7076,0.1667,0.85,0.53,Software Engineer,Unacademy,"Bhubaneswar, Odisha",7.8
CAND_0058691,0.5652,0.6662,0.0833,1.0,0.556,Mobile Developer,Mphasis,"Bangalore, Karnataka",6.2
CAND_0084081,0.5652,0.6845,0.25,0.85,0.4655,Mechanical Engineer,Stark Industries,"Gurgaon, Haryana",8.7
CAND_0040776,0.5652,0.7029,0.0833,1.0,0.492,Backend Engineer,Unacademy,"Hyderabad, Telangana",5.8
CAND_0052665,0.5652,0.6978,0.0,1.0,0.605,Project Manager,Acme Corp,"Pune, Maharashtra",7.8
CAND_0084844,0.5652,0.7337,0.3333,0.85,0.2755,Mechanical Engineer,Pied Piper,"Kolkata, West Bengal",6.4
CAND_0038558,0.5652,0.7039,0.0,1.0,0.594,Business Analyst,Hooli,"Hyderabad, Telangana",5.9
CAND_0044720,0.5652,0.7187,0.0,1.0,0.568,QA Engineer,Stark Industries,"Pune, Maharashtra",6.8
CAND_0062511,0.5652,0.7224,0.0,1.0,0.562,Content Writer,Pied Piper,"Delhi, Delhi",7.6
CAND_0008798,0.5651,0.6768,0.0833,1.0,0.537,Frontend Engineer,Acme Corp,"Noida, Uttar Pradesh",6.7
CAND_0085062,0.5651,0.6823,0.25,0.85,0.469,Data Analyst,HCL,"Ahmedabad, Gujarat",5.4
CAND_0003634,0.5651,0.6853,0.0833,1.0,0.522,Software Engineer,Swiggy,"Hyderabad, Telangana",8.3
CAND_0049741,0.5651,0.6794,0.0,1.0,0.6365,Software Engineer,Flipkart,"Delhi, Delhi",6.9
CAND_0044850,0.5651,0.6835,0.1667,0.85,0.571,Backend Engineer,upGrad,"Bhubaneswar, Odisha",6.9
CAND_0006432,0.5651,0.6897,0.1667,0.85,0.56,Data Engineer,Initech,"Kolkata, West Bengal",6.8
CAND_0077570,0.5651,0.7277,0.3333,0.8,0.3355,Mechanical Engineer,Hooli,"Bangalore, Karnataka",9.1
CAND_0082852,0.565,0.6516,0.1667,1.0,0.4765,Java Developer,Razorpay,"Pune, Maharashtra",8.7
CAND_0087526,0.565,0.6565,0.0833,1.0,0.572,Full Stack Developer,Initech,"Mumbai, Maharashtra",5.7
CAND_0021265,0.565,0.6738,0.4167,0.65,0.475,Accountant,Wayne Enterprises,"Chennai, Tamil Nadu",4.8
CAND_0094247,0.565,0.6813,0.0,1.0,0.6325,Content Writer,Dunder Mifflin,"Noida, Uttar Pradesh",5.8
CAND_0098119,0.565,0.6837,0.0833,0.85,0.6745,Accountant,Initech,"Gurgaon, Haryana",7.5
CAND_0006156,0.5649,0.6445,0.25,0.85,0.534,Full Stack Developer,HCL,"Bhubaneswar, Odisha",6.9
CAND_0065011,0.5649,0.6584,0.0833,1.0,0.5685,DevOps Engineer,Hooli,"Delhi, Delhi",5.0
CAND_0093235,0.5649,0.6932,0.1667,1.0,0.403,Cloud Engineer,Swiggy,"Hyderabad, Telangana",5.9
CAND_0059611,0.5649,0.7046,0.3333,0.85,0.325,Content Writer,Hooli,"Kochi, Kerala",8.7
CAND_0038816,0.5649,0.6938,0.3333,0.8,0.3935,Content Writer,Dunder Mifflin,"Bangalore, Karnataka",9.7
